Entity,Code,Day,p_proj_all_ages
Greece,GRC,2021-09-12,14.79
Greece,GRC,2021-09-19,28.02
Greece,GRC,2021-09-26,17.13
Greece,GRC,2021-10-03,18.54
Greece,GRC,2021-10-10,14.75
Greece,GRC,2021-10-17,13
Greece,GRC,2021-10-24,13.48
Greece,GRC,2021-10-31,21.71
Greece,GRC,2021-11-07,30.02
Greece,GRC,2021-11-14,19.91
Greece,GRC,2021-11-21,26.28
Greece,GRC,2021-11-28,31.88
Greece,GRC,2021-12-05,31.82
Greece,GRC,2021-12-12,36.79
Greece,GRC,2021-12-19,31.41
Greece,GRC,2021-12-26,28.79
Greece,GRC,2022-01-02,23.91
Greece,GRC,2022-01-09,13.45
Greece,GRC,2022-01-16,10.06
Greece,GRC,2022-01-23,9.84
Greece,GRC,2022-01-30,25.42
Greece,GRC,2022-02-06,23.62
Greece,GRC,2022-02-13,17.17
Greece,GRC,2022-02-20,16.42
Greece,GRC,2022-02-27,7.27
Greece,GRC,2022-03-06,8.02
Greece,GRC,2022-03-13,11.03
Greece,GRC,2022-03-20,20.84
Greece,GRC,2022-03-27,23.65
Greece,GRC,2022-04-03,25.65
Greenland,GRL,2020-01-31,-21.81
Greenland,GRL,2020-02-29,13.64
Greenland,GRL,2020-03-31,-24.71
Greenland,GRL,2020-04-30,-38.56
Greenland,GRL,2020-05-31,-13.79
Greenland,GRL,2020-06-30,6.52
Greenland,GRL,2020-07-31,-14.35
Greenland,GRL,2020-08-31,3.69
Greenland,GRL,2020-09-30,19.57
Greenland,GRL,2020-10-31,-16.67
Greenland,GRL,2020-11-30,19.9
Greenland,GRL,2020-12-31,16
Greenland,GRL,2021-01-31,-3.81
Greenland,GRL,2021-02-28,17
Greenland,GRL,2021-03-31,-26.55
Greenland,GRL,2021-04-30,-3.09
Greenland,GRL,2021-05-31,-43.4
Greenland,GRL,2021-06-30,-9.09
Greenland,GRL,2021-07-31,28.09
Greenland,GRL,2021-08-31,7.38
Greenland,GRL,2021-09-30,-0.63
Greenland,GRL,2021-10-31,8.31
Greenland,GRL,2021-11-30,-38.27
Greenland,GRL,2021-12-31,5.26
Greenland,GRL,2022-01-31,-8.02
Greenland,GRL,2022-02-28,11.83
Greenland,GRL,2022-03-31,-55.8
Guadeloupe,GLP,2020-01-05,17.3
Guadeloupe,GLP,2020-01-12,-23.08
Guadeloupe,GLP,2020-01-19,-20
Guadeloupe,GLP,2020-01-26,9.87
Guadeloupe,GLP,2020-02-02,-15.28
Guadeloupe,GLP,2020-02-09,-18.57
Guadeloupe,GLP,2020-02-16,9.14
Guadeloupe,GLP,2020-02-23,41.11
Guadeloupe,GLP,2020-03-01,1.35
Guadeloupe,GLP,2020-03-08,2.76
Guadeloupe,GLP,2020-03-15,-4.29
Guadeloupe,GLP,2020-03-22,2.07
Guadeloupe,GLP,2020-03-29,-4.97
Guadeloupe,GLP,2020-04-05,10.09
Guadeloupe,GLP,2020-04-12,-0.66
Guadeloupe,GLP,2020-04-19,20.13
Guadeloupe,GLP,2020-04-26,10.43
Guadeloupe,GLP,2020-05-03,28.38
Guadeloupe,GLP,2020-05-10,-3.43
Guadeloupe,GLP,2020-05-17,-3.13
Guadeloupe,GLP,2020-05-24,8.76
Guadeloupe,GLP,2020-05-31,-10.54
Guadeloupe,GLP,2020-06-07,-8.39
Guadeloupe,GLP,2020-06-14,-15.55
Guadeloupe,GLP,2020-06-21,-13.74
Guadeloupe,GLP,2020-06-28,-2.78
Guadeloupe,GLP,2020-07-05,-5.86
Guadeloupe,GLP,2020-07-12,-5.71
Guadeloupe,GLP,2020-07-19,-16.41
Guadeloupe,GLP,2020-07-26,-10.47
Guadeloupe,GLP,2020-08-02,10.09
Guadeloupe,GLP,2020-08-09,5.57
Guadeloupe,GLP,2020-08-16,23.17
Guadeloupe,GLP,2020-08-23,-9.6
Guadeloupe,GLP,2020-08-30,22.54
Guadeloupe,GLP,2020-09-06,35.18
Guadeloupe,GLP,2020-09-13,17.57
Guadeloupe,GLP,2020-09-20,50.43
Guadeloupe,GLP,2020-09-27,40.38
Guadeloupe,GLP,2020-10-04,24.65
Guadeloupe,GLP,2020-10-11,28.65
Guadeloupe,GLP,2020-10-18,55.74
Guadeloupe,GLP,2020-10-25,38.04
Guadeloupe,GLP,2020-11-01,18.21
Guadeloupe,GLP,2020-11-08,12.5
Guadeloupe,GLP,2020-11-15,-7.69
Guadeloupe,GLP,2020-11-22,-12.25
Guadeloupe,GLP,2020-11-29,13.64
Guadeloupe,GLP,2020-12-06,5.59
Guadeloupe,GLP,2020-12-13,-3.61
Guadeloupe,GLP,2020-12-20,-12.58
Guadeloupe,GLP,2020-12-27,-15.49
Guadeloupe,GLP,2021-01-03,-22.54
Guadeloupe,GLP,2021-01-10,6.84
Guadeloupe,GLP,2021-01-17,19.4
Guadeloupe,GLP,2021-01-24,11.11
Guadeloupe,GLP,2021-01-31,-15.12
Guadeloupe,GLP,2021-02-07,-6.76
Guadeloupe,GLP,2021-02-14,-27.78
Guadeloupe,GLP,2021-02-21,-16.91
Guadeloupe,GLP,2021-02-28,36.36
Guadeloupe,GLP,2021-03-07,-14.47
Guadeloupe,GLP,2021-03-14,-10.71
Guadeloupe,GLP,2021-03-21,-9.72
Guadeloupe,GLP,2021-03-28,9.2
Guadeloupe,GLP,2021-04-04,-7.67
Guadeloupe,GLP,2021-04-11,5.34
Guadeloupe,GLP,2021-04-18,28.21
Guadeloupe,GLP,2021-04-25,25.79
Guadeloupe,GLP,2021-05-02,-4.76
Guadeloupe,GLP,2021-05-09,11.11
Guadeloupe,GLP,2021-05-16,5.74
Guadeloupe,GLP,2021-05-23,14.96
Guadeloupe,GLP,2021-05-30,-0.29
Guadeloupe,GLP,2021-06-06,-2.48
Guadeloupe,GLP,2021-06-13,20.48
Guadeloupe,GLP,2021-06-20,-3.39
Guadeloupe,GLP,2021-06-27,-13.35
Guadeloupe,GLP,2021-07-04,-5.41
Guadeloupe,GLP,2021-07-11,4.79
Guadeloupe,GLP,2021-07-18,-5.56
Guadeloupe,GLP,2021-07-25,9.14
Guadeloupe,GLP,2021-08-01,5.9
Guadeloupe,GLP,2021-08-08,100.3
Guadeloupe,GLP,2021-08-15,194.87
Guadeloupe,GLP,2021-08-22,343.02
Guadeloupe,GLP,2021-08-29,298.35
Guadeloupe,GLP,2021-09-05,163.01
Guadeloupe,GLP,2021-09-12,153.94
Guadeloupe,GLP,2021-09-19,26.32
Guadeloupe,GLP,2021-09-26,43.45
Guadeloupe,GLP,2021-10-03,25.38
Guadeloupe,GLP,2021-10-10,-8.72
Guadeloupe,GLP,2021-10-17,5.11
Guadeloupe,GLP,2021-10-24,0
Guadeloupe,GLP,2021-10-31,-1.79
Guadeloupe,GLP,2021-11-07,-4.02
Guadeloupe,GLP,2021-11-14,-13.64
Guadeloupe,GLP,2021-11-21,8.96
Guadeloupe,GLP,2021-11-28,0.96
Guadeloupe,GLP,2021-12-05,-16.67
Guadeloupe,GLP,2021-12-12,-0.6
Guadeloupe,GLP,2021-12-19,-21.05
Guadeloupe,GLP,2021-12-26,7.14
Guadeloupe,GLP,2022-01-02,-12.33
Guadeloupe,GLP,2022-01-09,-11.36
Guadeloupe,GLP,2022-01-16,26.09
Guadeloupe,GLP,2022-01-23,17.57
Guadeloupe,GLP,2022-01-30,58.68
Guadeloupe,GLP,2022-02-06,55.26
Guadeloupe,GLP,2022-02-13,22.97
Guadeloupe,GLP,2022-02-20,28.13
Guadeloupe,GLP,2022-02-27,18.89
Guadeloupe,GLP,2022-03-06,-5.13
Guadeloupe,GLP,2022-03-13,2.6
Guadeloupe,GLP,2022-03-20,-8.11
Guadeloupe,GLP,2022-03-27,-5.03
Guadeloupe,GLP,2022-04-03,3.59
Guadeloupe,GLP,2022-04-10,2.31
Guadeloupe,GLP,2022-04-17,-3.73
Guatemala,GTM,2020-01-05,6.31
Guatemala,GTM,2020-01-12,-0.65
Guatemala,GTM,2020-01-19,0.04
Guatemala,GTM,2020-01-26,0.13
Guatemala,GTM,2020-02-02,3.19
Guatemala,GTM,2020-02-09,0.08
Guatemala,GTM,2020-02-16,-2.79
Guatemala,GTM,2020-02-23,-6.56
Guatemala,GTM,2020-03-01,-1.19
Guatemala,GTM,2020-03-08,-2.82
Guatemala,GTM,2020-03-15,-9.02
Guatemala,GTM,2020-03-22,-14.79
Guatemala,GTM,2020-03-29,-20.17
Guatemala,GTM,2020-04-05,-20.96
Guatemala,GTM,2020-04-12,-22.74
Guatemala,GTM,2020-04-19,-20.66
Guatemala,GTM,2020-04-26,-18.11
Guatemala,GTM,2020-05-03,-18.48
Guatemala,GTM,2020-05-10,-15.28
Guatemala,GTM,2020-05-17,-14.82
Guatemala,GTM,2020-05-24,-8.78
Guatemala,GTM,2020-05-31,-0.43
Guatemala,GTM,2020-06-07,12.61
Guatemala,GTM,2020-06-14,19.91
Guatemala,GTM,2020-06-21,25.98
Guatemala,GTM,2020-06-28,41.22
Guatemala,GTM,2020-07-05,56.17
Guatemala,GTM,2020-07-12,78.49
Guatemala,GTM,2020-07-19,67.62
Guatemala,GTM,2020-07-26,62.34
Guatemala,GTM,2020-08-02,61.01
Guatemala,GTM,2020-08-09,44.28
Guatemala,GTM,2020-08-16,40.41
Guatemala,GTM,2020-08-23,30.99
Guatemala,GTM,2020-08-30,35.78
Guatemala,GTM,2020-09-06,25.88
Guatemala,GTM,2020-09-13,21.14
Guatemala,GTM,2020-09-20,18.68
Guatemala,GTM,2020-09-27,18.44
Guatemala,GTM,2020-10-04,8.2
Guatemala,GTM,2020-10-11,17.29
Guatemala,GTM,2020-10-18,12.49
Guatemala,GTM,2020-10-25,11.39
Guatemala,GTM,2020-11-01,14.35
Guatemala,GTM,2020-11-08,16.62
Guatemala,GTM,2020-11-15,15.24
Guatemala,GTM,2020-11-22,18.62
Guatemala,GTM,2020-11-29,19.75
Guatemala,GTM,2020-12-06,12.74
Guatemala,GTM,2020-12-13,15.89
Guatemala,GTM,2020-12-20,15.42
Guatemala,GTM,2020-12-27,12
Guatemala,GTM,2021-01-03,20.73
Guatemala,GTM,2021-01-10,13.88
Guatemala,GTM,2021-01-17,13.64
Guatemala,GTM,2021-01-24,12.93
Guatemala,GTM,2021-01-31,13.48
Guatemala,GTM,2021-02-07,13.21
Guatemala,GTM,2021-02-14,9.95
Guatemala,GTM,2021-02-21,3.63
Guatemala,GTM,2021-02-28,6.64
Guatemala,GTM,2021-03-07,13.09
Guatemala,GTM,2021-03-14,7.45
Guatemala,GTM,2021-03-21,9.38
Guatemala,GTM,2021-03-28,19.16
Guatemala,GTM,2021-04-04,16.76
Guatemala,GTM,2021-04-11,23.59
Guatemala,GTM,2021-04-18,34.69
Guatemala,GTM,2021-04-25,30.88
Guatemala,GTM,2021-05-02,26.08
Guatemala,GTM,2021-05-09,27.2
Guatemala,GTM,2021-05-16,27.3
Guatemala,GTM,2021-05-23,28.25
Guatemala,GTM,2021-05-30,27.52
Guatemala,GTM,2021-06-06,37.69
Guatemala,GTM,2021-06-13,30.05
Guatemala,GTM,2021-06-20,31.27
Guatemala,GTM,2021-06-27,28.71
Guatemala,GTM,2021-07-04,39.9
Guatemala,GTM,2021-07-11,44.89
Guatemala,GTM,2021-07-18,51.2
Guatemala,GTM,2021-07-25,59.25
Guatemala,GTM,2021-08-01,61.84
Guatemala,GTM,2021-08-08,74.61
Guatemala,GTM,2021-08-15,77.97
Guatemala,GTM,2021-08-22,107.64
Guatemala,GTM,2021-08-29,116.19
Guatemala,GTM,2021-09-05,132.33
Guatemala,GTM,2021-09-12,136.42
Guatemala,GTM,2021-09-19,126.03
Guatemala,GTM,2021-09-26,94.82
Guatemala,GTM,2021-10-03,81.2
Guatemala,GTM,2021-10-10,55.88
Guatemala,GTM,2021-10-17,44.77
Guatemala,GTM,2021-10-24,28.31
Guatemala,GTM,2021-10-31,21.54
Guatemala,GTM,2021-11-07,19.26
Guatemala,GTM,2021-11-14,11.03
Guatemala,GTM,2021-11-21,11.03
Guatemala,GTM,2021-11-28,6.44
Guatemala,GTM,2021-12-05,13.27
Guatemala,GTM,2021-12-12,8.02
Guatemala,GTM,2021-12-19,8.81
Guatemala,GTM,2021-12-26,10.04
Hong Kong,HKG,2020-01-31,0.98
Hong Kong,HKG,2020-02-29,7.08
Hong Kong,HKG,2020-03-31,-6.16
Hong Kong,HKG,2020-04-30,-3.88
Hong Kong,HKG,2020-05-31,1.53
Hong Kong,HKG,2020-06-30,-2.03
Hong Kong,HKG,2020-07-31,4.01
Hong Kong,HKG,2020-08-31,8.36
Hong Kong,HKG,2020-09-30,5.39
Hong Kong,HKG,2020-10-31,6.67
Hong Kong,HKG,2020-11-30,8.25
Hong Kong,HKG,2020-12-31,9.08
Hong Kong,HKG,2021-01-31,11.11
Hong Kong,HKG,2021-02-28,-8.42
Hong Kong,HKG,2021-03-31,-3.81
Hong Kong,HKG,2021-04-30,0.51
Hong Kong,HKG,2021-05-31,1.84
Hong Kong,HKG,2021-06-30,-0.16
Hong Kong,HKG,2021-07-31,2.27
Hong Kong,HKG,2021-08-31,4.45
Hong Kong,HKG,2021-09-30,3.68
Hong Kong,HKG,2021-10-31,7.98
Hong Kong,HKG,2021-11-30,12.16
Hong Kong,HKG,2021-12-31,4.43
Hong Kong,HKG,2022-01-31,-3.58
Hungary,HUN,2020-01-05,-9.47
Hungary,HUN,2020-01-12,-11.41
Hungary,HUN,2020-01-19,-11.64
Hungary,HUN,2020-01-26,-9.72
Hungary,HUN,2020-02-02,-8.31
Hungary,HUN,2020-02-09,-14.05
Hungary,HUN,2020-02-16,-7.78
Hungary,HUN,2020-02-23,-12.54
Hungary,HUN,2020-03-01,-3.89
Hungary,HUN,2020-03-08,-7.32
Hungary,HUN,2020-03-15,-4.83
Hungary,HUN,2020-03-22,6.3
Hungary,HUN,2020-03-29,0.03
Hungary,HUN,2020-04-05,0.71
Hungary,HUN,2020-04-12,3.92
Hungary,HUN,2020-04-19,3.26
Hungary,HUN,2020-04-26,-3.18
Hungary,HUN,2020-05-03,-4.97
Hungary,HUN,2020-05-10,-0.96
Hungary,HUN,2020-05-17,3.28
Hungary,HUN,2020-05-24,-7.27
Hungary,HUN,2020-05-31,-4.17
Hungary,HUN,2020-06-07,6.06
Hungary,HUN,2020-06-14,-0.16
Hungary,HUN,2020-06-21,-8.08
Hungary,HUN,2020-06-28,3.46
Hungary,HUN,2020-07-05,4.43
Hungary,HUN,2020-07-12,-4.9
Hungary,HUN,2020-07-19,-7.41
Hungary,HUN,2020-07-26,-9.54
Hungary,HUN,2020-08-02,2.29
Hungary,HUN,2020-08-09,1.16
Hungary,HUN,2020-08-16,-1.66
Hungary,HUN,2020-08-23,1.51
Hungary,HUN,2020-08-30,-3.94
Hungary,HUN,2020-09-06,-0.1
Hungary,HUN,2020-09-13,2.73
Hungary,HUN,2020-09-20,6.75
Hungary,HUN,2020-09-27,4.33
Hungary,HUN,2020-10-04,6.7
Hungary,HUN,2020-10-11,4.54
Hungary,HUN,2020-10-18,13.61
Hungary,HUN,2020-10-25,23.88
Hungary,HUN,2020-11-01,33.49
Hungary,HUN,2020-11-08,47.67
Hungary,HUN,2020-11-15,65.32
Hungary,HUN,2020-11-22,60.09
Hungary,HUN,2020-11-29,65.61
Hungary,HUN,2020-12-06,61.9
Hungary,HUN,2020-12-13,59.92
Hungary,HUN,2020-12-20,41.54
Hungary,HUN,2020-12-27,40.09
Hungary,HUN,2021-01-03,29.6
Hungary,HUN,2021-01-10,11.54
Hungary,HUN,2021-01-17,9.77
Hungary,HUN,2021-01-24,3.99
Hungary,HUN,2021-01-31,-5.18
Hungary,HUN,2021-02-07,-5.52
Hungary,HUN,2021-02-14,-6.1
Hungary,HUN,2021-02-21,-1.88
Hungary,HUN,2021-02-28,7.16
Hungary,HUN,2021-03-07,13.15
Hungary,HUN,2021-03-14,35.44
Hungary,HUN,2021-03-21,58.93
Hungary,HUN,2021-03-28,73.41
Hungary,HUN,2021-04-04,75.02
Hungary,HUN,2021-04-11,64.97
Hungary,HUN,2021-04-18,42.55
Hungary,HUN,2021-04-25,33.8
Hungary,HUN,2021-05-02,21.86
Hungary,HUN,2021-05-09,15.06
Hungary,HUN,2021-05-16,10.23
Hungary,HUN,2021-05-23,5.18
Hungary,HUN,2021-05-30,2.58
Hungary,HUN,2021-06-06,5.63
Hungary,HUN,2021-06-13,4.96
Hungary,HUN,2021-06-20,3.2
Hungary,HUN,2021-06-27,19
Hungary,HUN,2021-07-04,8.94
Hungary,HUN,2021-07-11,6.46
Hungary,HUN,2021-07-18,6.33
Hungary,HUN,2021-07-25,-7.5
Hungary,HUN,2021-08-01,5.38
Hungary,HUN,2021-08-08,-5.41
Hungary,HUN,2021-08-15,2.96
Hungary,HUN,2021-08-22,-4.39
Hungary,HUN,2021-08-29,-1.18
Hungary,HUN,2021-09-05,-0.84
Hungary,HUN,2021-09-12,8.13
Hungary,HUN,2021-09-19,8.76
Hungary,HUN,2021-09-26,2.57
Hungary,HUN,2021-10-03,2.89
Hungary,HUN,2021-10-10,5.54
Hungary,HUN,2021-10-17,8.7
Hungary,HUN,2021-10-24,9.99
Hungary,HUN,2021-10-31,23.22
Hungary,HUN,2021-11-07,39.74
Hungary,HUN,2021-11-14,46.8
Hungary,HUN,2021-11-21,53.11
Hungary,HUN,2021-11-28,63.3
Hungary,HUN,2021-12-05,69.16
Hungary,HUN,2021-12-12,54.06
Hungary,HUN,2021-12-19,42.4
Hungary,HUN,2021-12-26,31.27
Hungary,HUN,2022-01-02,25.64
Hungary,HUN,2022-01-09,8.6
Hungary,HUN,2022-01-16,-0.24
Hungary,HUN,2022-01-23,-1.54
Hungary,HUN,2022-01-30,-2.09
Hungary,HUN,2022-02-06,2.43
Hungary,HUN,2022-02-13,2.87
Hungary,HUN,2022-02-20,6.34
Hungary,HUN,2022-02-27,1.28
Hungary,HUN,2022-03-06,-1.05
Hungary,HUN,2022-03-13,-1.51
Hungary,HUN,2022-03-20,4
Hungary,HUN,2022-03-27,2.36
Hungary,HUN,2022-04-03,4.82
Hungary,HUN,2022-04-10,5.25
Hungary,HUN,2022-04-17,-3.9
Hungary,HUN,2022-04-24,0.09
Iceland,ISL,2020-01-05,22.58
Iceland,ISL,2020-01-12,13.4
Iceland,ISL,2020-01-19,15.3
Iceland,ISL,2020-01-26,21.41
Iceland,ISL,2020-02-02,-15.77
Iceland,ISL,2020-02-09,-3.09
Iceland,ISL,2020-02-16,2.3
Iceland,ISL,2020-02-23,2.35
Iceland,ISL,2020-03-01,-2.93
Iceland,ISL,2020-03-08,10.86
Iceland,ISL,2020-03-15,-8.5
Iceland,ISL,2020-03-22,-7.8
Iceland,ISL,2020-03-29,-10.23
Iceland,ISL,2020-04-05,13.38
Iceland,ISL,2020-04-12,10.86
Iceland,ISL,2020-04-19,21.7
Iceland,ISL,2020-04-26,-22.39
Iceland,ISL,2020-05-03,7.58
Iceland,ISL,2020-05-10,-12.53
Iceland,ISL,2020-05-17,-2.1
Iceland,ISL,2020-05-24,12.87
Iceland,ISL,2020-05-31,15.47
Iceland,ISL,2020-06-07,-25.6
Iceland,ISL,2020-06-14,-0.74
Iceland,ISL,2020-06-21,-18.64
Iceland,ISL,2020-06-28,-26.62
Iceland,ISL,2020-07-05,-19.91
Iceland,ISL,2020-07-12,18.25
Iceland,ISL,2020-07-19,5.26
Iceland,ISL,2020-07-26,-23.41
Iceland,ISL,2020-08-02,-1.91
Iceland,ISL,2020-08-09,-6.33
Iceland,ISL,2020-08-16,8.31
Iceland,ISL,2020-08-23,-23.25
Iceland,ISL,2020-08-30,-23.29
Iceland,ISL,2020-09-06,37.84
Iceland,ISL,2020-09-13,-7.19
Iceland,ISL,2020-09-20,6.38
Iceland,ISL,2020-09-27,-27.02
Iceland,ISL,2020-10-04,-11.83
Iceland,ISL,2020-10-11,22.97
Iceland,ISL,2020-10-18,9.56
Iceland,ISL,2020-10-25,7.07
Iceland,ISL,2020-11-01,33.02
Iceland,ISL,2020-11-08,27.88
Iceland,ISL,2020-11-15,11.11
Iceland,ISL,2020-11-22,0.22
Iceland,ISL,2020-11-29,-21.7
Iceland,ISL,2020-12-06,-8.24
Iceland,ISL,2020-12-13,7.23
Iceland,ISL,2020-12-20,-3.37
Iceland,ISL,2020-12-27,24.12
Iceland,ISL,2021-01-03,7.73
Iceland,ISL,2021-01-10,-3.85
Iceland,ISL,2021-01-17,16.8
Iceland,ISL,2021-01-24,5.73
Iceland,ISL,2021-01-31,-7.89
Iceland,ISL,2021-02-07,-9.87
Iceland,ISL,2021-02-14,-5.74
Iceland,ISL,2021-02-21,14.11
Iceland,ISL,2021-02-28,-2.54
Iceland,ISL,2021-03-07,3.14
Iceland,ISL,2021-03-14,-11.89
Iceland,ISL,2021-03-21,-9.09
Iceland,ISL,2021-03-28,-13.15
Iceland,ISL,2021-04-04,7.88
Iceland,ISL,2021-04-11,-9.91
Iceland,ISL,2021-04-18,18.94
Iceland,ISL,2021-04-25,-9.27
Iceland,ISL,2021-05-02,3.52
Iceland,ISL,2021-05-09,28.64
Iceland,ISL,2021-05-16,-3.76
Iceland,ISL,2021-05-23,-5.09
Iceland,ISL,2021-05-30,-21.52
Iceland,ISL,2021-06-06,-12.84
Iceland,ISL,2021-06-13,-2.17
Iceland,ISL,2021-06-20,28.08
Iceland,ISL,2021-06-27,14.58
Iceland,ISL,2021-07-04,-6.25
Iceland,ISL,2021-07-11,-2.27
Iceland,ISL,2021-07-18,19.9
Iceland,ISL,2021-07-25,-5.47
Iceland,ISL,2021-08-01,21.74
Iceland,ISL,2021-08-08,24.32
Iceland,ISL,2021-08-15,18.09
Iceland,ISL,2021-08-22,10
Iceland,ISL,2021-08-29,0.9
Iceland,ISL,2021-09-05,-2.17
Iceland,ISL,2021-09-12,6.97
Iceland,ISL,2021-09-19,-0.92
Iceland,ISL,2021-09-26,-24.88
Iceland,ISL,2021-10-03,-31.37
Iceland,ISL,2021-10-10,-3.23
Iceland,ISL,2021-10-17,-0.92
Iceland,ISL,2021-10-24,-28.24
Iceland,ISL,2021-10-31,-17.02
Iceland,ISL,2021-11-07,17.92
Iceland,ISL,2021-11-14,47.21
Iceland,ISL,2021-11-21,-14.58
Iceland,ISL,2021-11-28,-4.87
Iceland,ISL,2021-12-05,-4.44
Iceland,ISL,2021-12-12,7.48
Iceland,ISL,2021-12-19,41.2
Iceland,ISL,2021-12-26,7.14
Iceland,ISL,2022-01-02,27.91
Iceland,ISL,2022-01-09,6.38
Iceland,ISL,2022-01-16,10.2
Iceland,ISL,2022-01-23,40.35
Iceland,ISL,2022-01-30,-8.3
Iceland,ISL,2022-02-06,4.7
Iceland,ISL,2022-02-13,0
Iceland,ISL,2022-02-20,9.5
Iceland,ISL,2022-02-27,47.68
Iceland,ISL,2022-03-06,74.11
Iceland,ISL,2022-03-13,55.7
Iceland,ISL,2022-03-20,42.24
Iceland,ISL,2022-03-27,30.84
Iceland,ISL,2022-04-03,13.64
Iran,IRN,2020-01-05,-6.33
Iran,IRN,2020-01-12,-7.14
Iran,IRN,2020-01-19,-5.95
Iran,IRN,2020-01-26,-8.08
Iran,IRN,2020-02-02,-7.02
Iran,IRN,2020-02-09,3.2
Iran,IRN,2020-02-16,-4
Iran,IRN,2020-02-23,2.79
Iran,IRN,2020-03-01,2.58
Iran,IRN,2020-03-08,13.58
Iran,IRN,2020-03-15,38.28
Iran,IRN,2020-03-22,72.44
Iran,IRN,2020-03-29,12.92
Iran,IRN,2020-04-05,13.84
Iran,IRN,2020-04-12,29.26
Iran,IRN,2020-04-19,26.82
Iran,IRN,2020-04-26,12.77
Iran,IRN,2020-05-03,14.81
Iran,IRN,2020-05-10,5.66
Iran,IRN,2020-05-17,4.59
Iran,IRN,2020-05-24,5.94
Iran,IRN,2020-05-31,1.65
Iran,IRN,2020-06-07,23.77
Iran,IRN,2020-06-14,25.87
Iran,IRN,2020-06-21,19.78
Iran,IRN,2020-06-28,40.23
Iran,IRN,2020-07-05,33.06
Iran,IRN,2020-07-12,35.55
Iran,IRN,2020-07-19,41.6
Iran,IRN,2020-07-26,43.17
Iran,IRN,2020-08-02,55.8
Iran,IRN,2020-08-09,50.04
Iran,IRN,2020-08-16,39.22
Iran,IRN,2020-08-23,38.68
Iran,IRN,2020-08-30,29.69
Iran,IRN,2020-09-06,17.48
Iran,IRN,2020-09-13,37.63
Iran,IRN,2020-09-20,30.69
Iran,IRN,2020-09-27,27.38
Iran,IRN,2020-10-04,39.69
Iran,IRN,2020-10-11,42.72
Iran,IRN,2020-10-18,58.78
Iran,IRN,2020-10-25,55.75
Iran,IRN,2020-11-01,80
Iran,IRN,2020-11-08,86.58
Iran,IRN,2020-11-15,95.89
Iran,IRN,2020-11-22,86.09
Iran,IRN,2020-11-29,70.99
Iran,IRN,2020-12-06,48.32
Iran,IRN,2020-12-13,36.33
Iran,IRN,2020-12-20,28.66
Iran,IRN,2020-12-27,13.73
Iran,IRN,2021-01-03,8.51
Iran,IRN,2021-01-10,4.69
Iran,IRN,2021-01-17,4.77
Iran,IRN,2021-01-24,3.8
Iran,IRN,2021-01-31,7.65
Iran,IRN,2021-02-07,3.59
Iran,IRN,2021-02-14,-0.28
Iran,IRN,2021-02-21,9.64
Iran,IRN,2021-02-28,3.05
Iran,IRN,2021-03-07,10.82
Iran,IRN,2021-03-14,8.64
Iran,IRN,2021-03-21,19.07
Iran,IRN,2021-03-28,-8.31
Iran,IRN,2021-04-04,24.58
Iran,IRN,2021-04-11,47.43
Iran,IRN,2021-04-18,38.11
Iran,IRN,2021-04-25,63.35
Iran,IRN,2021-05-02,63.64
Iran,IRN,2021-05-09,51.12
Iran,IRN,2021-05-16,47.94
Iran,IRN,2021-05-23,54.56
Iran,IRN,2021-05-30,41.97
Iran,IRN,2021-06-06,34.56
Iran,IRN,2021-06-13,41.61
Iran,IRN,2021-06-20,21.48
Iran,IRN,2021-06-27,20.49
Iran,IRN,2021-07-04,25.17
Iran,IRN,2021-07-11,20.09
Iran,IRN,2021-07-18,29.96
Iran,IRN,2021-07-25,25.43
Iran,IRN,2021-08-01,54.78
Iran,IRN,2021-08-08,75.79
Iran,IRN,2021-08-15,75.19
Iran,IRN,2021-08-22,106.43
Iran,IRN,2021-08-29,158.99
Iran,IRN,2021-09-05,120.5
Iran,IRN,2021-09-12,111.33
Iran,IRN,2021-09-19,94.12
Iran,IRN,2021-09-26,69.8
Iran,IRN,2021-10-03,43.33
Iran,IRN,2021-10-10,33.52
Iran,IRN,2021-10-17,53.82
Iran,IRN,2021-10-24,37.14
Iran,IRN,2021-10-31,28.69
Iran,IRN,2021-11-07,31.28
Iran,IRN,2021-11-14,20.63
Iran,IRN,2021-11-21,10.31
Iran,IRN,2021-11-28,14.48
Iran,IRN,2021-12-05,9.9
Iran,IRN,2021-12-12,1.56
Iran,IRN,2021-12-19,-0.96
Iran,IRN,2021-12-26,-0.21
Iran,IRN,2022-01-02,-5.97
Iran,IRN,2022-01-09,-6.71
Iran,IRN,2022-01-16,1.67
Iran,IRN,2022-01-23,-5.97
Iran,IRN,2022-01-30,1.44
Iran,IRN,2022-02-06,4.2
Iran,IRN,2022-02-13,13.11
Iran,IRN,2022-02-20,24.9
Iran,IRN,2022-02-27,36.11
Iran,IRN,2022-03-06,27.67
Iran,IRN,2022-03-13,27.79
Ireland,IRL,2020-01-31,-9.32
Ireland,IRL,2020-02-29,-3.89
Ireland,IRL,2020-03-31,0.98
Ireland,IRL,2020-04-30,36.05
Ireland,IRL,2020-05-31,4.84
Ireland,IRL,2020-06-30,-5.38
Ireland,IRL,2020-07-31,-2.21
Ireland,IRL,2020-08-31,1.12
Ireland,IRL,2020-09-30,-0.88
Ireland,IRL,2020-10-31,5.26
Ireland,IRL,2020-11-30,-1.05
